startDate,endDate,value,duration_hours,sleep_type,date
2025-09-03 01:52:30-04:00,2025-09-03 01:59:30-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.11666666666666667,HKCategoryValueSleepAnalysisAsleepCore,2025-09-03
2025-09-03 01:59:30-04:00,2025-09-03 02:08:30-04:00,HKCategoryValueSleepAnalysisAsleepDeep,0.15,HKCategoryValueSleepAnalysisAsleepDeep,2025-09-03
2025-09-03 02:08:30-04:00,2025-09-03 02:17:30-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.15,HKCategoryValueSleepAnalysisAsleepCore,2025-09-03
2025-09-03 02:17:30-04:00,2025-09-03 02:58:30-04:00,HKCategoryValueSleepAnalysisAsleepREM,0.6833333333333333,HKCategoryValueSleepAnalysisAsleepREM,2025-09-03
2025-09-03 02:58:30-04:00,2025-09-03 03:12:30-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.23333333333333334,HKCategoryValueSleepAnalysisAsleepCore,2025-09-03
2025-09-03 03:12:30-04:00,2025-09-03 03:37:30-04:00,HKCategoryValueSleepAnalysisAsleepDeep,0.4166666666666667,HKCategoryValueSleepAnalysisAsleepDeep,2025-09-03
2025-09-03 03:37:30-04:00,2025-09-03 04:26:30-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.8166666666666667,HKCategoryValueSleepAnalysisAsleepCore,2025-09-03
2025-09-03 04:26:30-04:00,2025-09-03 04:58:30-04:00,HKCategoryValueSleepAnalysisAsleepREM,0.5333333333333333,HKCategoryValueSleepAnalysisAsleepREM,2025-09-03
2025-09-03 04:58:30-04:00,2025-09-03 05:40:30-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.7,HKCategoryValueSleepAnalysisAsleepCore,2025-09-03
2025-09-03 05:40:30-04:00,2025-09-03 05:45:30-04:00,HKCategoryValueSleepAnalysisAsleepDeep,0.08333333333333333,HKCategoryValueSleepAnalysisAsleepDeep,2025-09-03
2025-09-03 05:45:30-04:00,2025-09-03 05:47:00-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.025,HKCategoryValueSleepAnalysisAsleepCore,2025-09-03
2025-09-03 05:47:00-04:00,2025-09-03 05:48:30-04:00,HKCategoryValueSleepAnalysisAsleepDeep,0.025,HKCategoryValueSleepAnalysisAsleepDeep,2025-09-03
2025-09-03 05:48:30-04:00,2025-09-03 06:08:30-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.3333333333333333,HKCategoryValueSleepAnalysisAsleepCore,2025-09-03
2025-09-03 06:08:30-04:00,2025-09-03 06:34:00-04:00,HKCategoryValueSleepAnalysisAsleepREM,0.425,HKCategoryValueSleepAnalysisAsleepREM,2025-09-03
2025-09-03 06:34:00-04:00,2025-09-03 06:35:30-04:00,HKCategoryValueSleepAnalysisAwake,0.025,HKCategoryValueSleepAnalysisAwake,2025-09-03
2025-09-03 06:35:30-04:00,2025-09-03 06:40:00-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.075,HKCategoryValueSleepAnalysisAsleepCore,2025-09-03
2025-09-03 06:40:00-04:00,2025-09-03 07:03:30-04:00,HKCategoryValueSleepAnalysisAsleepREM,0.39166666666666666,HKCategoryValueSleepAnalysisAsleepREM,2025-09-03
2025-09-03 07:03:30-04:00,2025-09-03 08:12:30-04:00,HKCategoryValueSleepAnalysisAsleepCore,1.15,HKCategoryValueSleepAnalysisAsleepCore,2025-09-03
2025-09-03 08:12:30-04:00,2025-09-03 08:26:00-04:00,HKCategoryValueSleepAnalysisAsleepREM,0.225,HKCategoryValueSleepAnalysisAsleepREM,2025-09-03
2025-09-03 08:26:00-04:00,2025-09-03 08:30:00-04:00,HKCategoryValueSleepAnalysisAwake,0.06666666666666667,HKCategoryValueSleepAnalysisAwake,2025-09-03
2025-09-03 08:30:00-04:00,2025-09-03 08:37:00-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.11666666666666667,HKCategoryValueSleepAnalysisAsleepCore,2025-09-03
2025-09-03 08:37:00-04:00,2025-09-03 08:39:00-04:00,HKCategoryValueSleepAnalysisAwake,0.03333333333333333,HKCategoryValueSleepAnalysisAwake,2025-09-03
2025-09-03 08:39:00-04:00,2025-09-03 08:44:30-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.09166666666666666,HKCategoryValueSleepAnalysisAsleepCore,2025-09-03
2025-09-04 01:27:47-04:00,2025-09-04 01:43:47-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.26666666666666666,HKCategoryValueSleepAnalysisAsleepCore,2025-09-04
2025-09-04 01:43:47-04:00,2025-09-04 02:17:47-04:00,HKCategoryValueSleepAnalysisAsleepDeep,0.5666666666666667,HKCategoryValueSleepAnalysisAsleepDeep,2025-09-04
2025-09-04 02:17:47-04:00,2025-09-04 02:19:17-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.025,HKCategoryValueSleepAnalysisAsleepCore,2025-09-04
2025-09-04 02:19:17-04:00,2025-09-04 02:21:17-04:00,HKCategoryValueSleepAnalysisAsleepREM,0.03333333333333333,HKCategoryValueSleepAnalysisAsleepREM,2025-09-04
2025-09-04 02:21:17-04:00,2025-09-04 02:21:47-04:00,HKCategoryValueSleepAnalysisAwake,0.008333333333333333,HKCategoryValueSleepAnalysisAwake,2025-09-04
2025-09-04 02:21:47-04:00,2025-09-04 02:22:47-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.016666666666666666,HKCategoryValueSleepAnalysisAsleepCore,2025-09-04
2025-09-04 02:22:47-04:00,2025-09-04 02:35:17-04:00,HKCategoryValueSleepAnalysisAsleepREM,0.20833333333333334,HKCategoryValueSleepAnalysisAsleepREM,2025-09-04
2025-09-04 02:35:17-04:00,2025-09-04 02:51:47-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.275,HKCategoryValueSleepAnalysisAsleepCore,2025-09-04
2025-09-04 02:51:47-04:00,2025-09-04 03:20:47-04:00,HKCategoryValueSleepAnalysisAsleepDeep,0.48333333333333334,HKCategoryValueSleepAnalysisAsleepDeep,2025-09-04
2025-09-04 03:20:47-04:00,2025-09-04 03:27:47-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.11666666666666667,HKCategoryValueSleepAnalysisAsleepCore,2025-09-04
2025-09-04 03:27:47-04:00,2025-09-04 03:56:17-04:00,HKCategoryValueSleepAnalysisAsleepREM,0.475,HKCategoryValueSleepAnalysisAsleepREM,2025-09-04
2025-09-04 03:56:17-04:00,2025-09-04 05:11:47-04:00,HKCategoryValueSleepAnalysisAsleepCore,1.2583333333333333,HKCategoryValueSleepAnalysisAsleepCore,2025-09-04
2025-09-04 05:11:47-04:00,2025-09-04 05:19:17-04:00,HKCategoryValueSleepAnalysisAsleepDeep,0.125,HKCategoryValueSleepAnalysisAsleepDeep,2025-09-04
2025-09-04 05:19:17-04:00,2025-09-04 05:29:47-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.175,HKCategoryValueSleepAnalysisAsleepCore,2025-09-04
2025-09-04 05:29:47-04:00,2025-09-04 06:21:47-04:00,HKCategoryValueSleepAnalysisAsleepREM,0.8666666666666667,HKCategoryValueSleepAnalysisAsleepREM,2025-09-04
2025-09-04 06:21:47-04:00,2025-09-04 07:32:47-04:00,HKCategoryValueSleepAnalysisAsleepCore,1.1833333333333333,HKCategoryValueSleepAnalysisAsleepCore,2025-09-04
2025-09-04 07:32:47-04:00,2025-09-04 08:11:17-04:00,HKCategoryValueSleepAnalysisAsleepREM,0.6416666666666667,HKCategoryValueSleepAnalysisAsleepREM,2025-09-04
2025-09-04 08:11:17-04:00,2025-09-04 08:47:17-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.6,HKCategoryValueSleepAnalysisAsleepCore,2025-09-04
2025-09-04 08:47:17-04:00,2025-09-04 08:48:47-04:00,HKCategoryValueSleepAnalysisAwake,0.025,HKCategoryValueSleepAnalysisAwake,2025-09-04
2025-09-04 08:48:47-04:00,2025-09-04 08:55:47-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.11666666666666667,HKCategoryValueSleepAnalysisAsleepCore,2025-09-04
2025-09-05 01:30:19-04:00,2025-09-05 01:40:49-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.175,HKCategoryValueSleepAnalysisAsleepCore,2025-09-05
2025-09-05 01:40:49-04:00,2025-09-05 02:21:49-04:00,HKCategoryValueSleepAnalysisAsleepDeep,0.6833333333333333,HKCategoryValueSleepAnalysisAsleepDeep,2025-09-05
2025-09-05 02:21:49-04:00,2025-09-05 02:22:49-04:00,HKCategoryValueSleepAnalysisAwake,0.016666666666666666,HKCategoryValueSleepAnalysisAwake,2025-09-05
2025-09-05 02:22:49-04:00,2025-09-05 02:27:19-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.075,HKCategoryValueSleepAnalysisAsleepCore,2025-09-05
2025-09-05 02:27:19-04:00,2025-09-05 02:40:49-04:00,HKCategoryValueSleepAnalysisAsleepREM,0.225,HKCategoryValueSleepAnalysisAsleepREM,2025-09-05
2025-09-05 02:40:49-04:00,2025-09-05 03:04:19-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.39166666666666666,HKCategoryValueSleepAnalysisAsleepCore,2025-09-05
2025-09-05 03:04:19-04:00,2025-09-05 03:46:49-04:00,HKCategoryValueSleepAnalysisAsleepDeep,0.7083333333333334,HKCategoryValueSleepAnalysisAsleepDeep,2025-09-05
2025-09-05 03:46:49-04:00,2025-09-05 03:52:49-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.1,HKCategoryValueSleepAnalysisAsleepCore,2025-09-05
2025-09-05 03:52:49-04:00,2025-09-05 04:37:49-04:00,HKCategoryValueSleepAnalysisAsleepREM,0.75,HKCategoryValueSleepAnalysisAsleepREM,2025-09-05
2025-09-05 04:37:49-04:00,2025-09-05 05:46:19-04:00,HKCategoryValueSleepAnalysisAsleepCore,1.1416666666666666,HKCategoryValueSleepAnalysisAsleepCore,2025-09-05
2025-09-05 05:46:19-04:00,2025-09-05 06:12:19-04:00,HKCategoryValueSleepAnalysisAsleepREM,0.43333333333333335,HKCategoryValueSleepAnalysisAsleepREM,2025-09-05
2025-09-05 06:12:19-04:00,2025-09-05 07:06:19-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.9,HKCategoryValueSleepAnalysisAsleepCore,2025-09-05
2025-09-05 07:06:19-04:00,2025-09-05 07:07:49-04:00,HKCategoryValueSleepAnalysisAwake,0.025,HKCategoryValueSleepAnalysisAwake,2025-09-05
2025-09-05 07:07:49-04:00,2025-09-05 07:14:19-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.10833333333333334,HKCategoryValueSleepAnalysisAsleepCore,2025-09-05
2025-09-05 07:14:19-04:00,2025-09-05 07:32:49-04:00,HKCategoryValueSleepAnalysisAsleepREM,0.30833333333333335,HKCategoryValueSleepAnalysisAsleepREM,2025-09-05
2025-09-05 07:32:49-04:00,2025-09-05 07:34:19-04:00,HKCategoryValueSleepAnalysisAwake,0.025,HKCategoryValueSleepAnalysisAwake,2025-09-05
2025-09-05 07:34:19-04:00,2025-09-05 07:40:19-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.1,HKCategoryValueSleepAnalysisAsleepCore,2025-09-05
2025-09-05 07:40:19-04:00,2025-09-05 07:40:49-04:00,HKCategoryValueSleepAnalysisAwake,0.008333333333333333,HKCategoryValueSleepAnalysisAwake,2025-09-05
2025-09-05 07:40:49-04:00,2025-09-05 07:50:19-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.15833333333333333,HKCategoryValueSleepAnalysisAsleepCore,2025-09-05
2025-09-05 07:50:19-04:00,2025-09-05 07:53:19-04:00,HKCategoryValueSleepAnalysisAwake,0.05,HKCategoryValueSleepAnalysisAwake,2025-09-05
2025-09-05 07:53:19-04:00,2025-09-05 07:55:49-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.041666666666666664,HKCategoryValueSleepAnalysisAsleepCore,2025-09-05
2025-09-05 07:55:49-04:00,2025-09-05 07:57:19-04:00,HKCategoryValueSleepAnalysisAwake,0.025,HKCategoryValueSleepAnalysisAwake,2025-09-05
2025-09-05 07:57:19-04:00,2025-09-05 08:00:19-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.05,HKCategoryValueSleepAnalysisAsleepCore,2025-09-05
2025-09-05 08:00:19-04:00,2025-09-05 08:05:19-04:00,HKCategoryValueSleepAnalysisAwake,0.08333333333333333,HKCategoryValueSleepAnalysisAwake,2025-09-05
2025-09-05 08:05:19-04:00,2025-09-05 08:35:19-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.5,HKCategoryValueSleepAnalysisAsleepCore,2025-09-05
2025-09-05 08:35:19-04:00,2025-09-05 08:36:19-04:00,HKCategoryValueSleepAnalysisAwake,0.016666666666666666,HKCategoryValueSleepAnalysisAwake,2025-09-05
2025-09-05 08:36:19-04:00,2025-09-05 08:39:49-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.058333333333333334,HKCategoryValueSleepAnalysisAsleepCore,2025-09-05
2025-09-05 08:39:49-04:00,2025-09-05 08:48:49-04:00,HKCategoryValueSleepAnalysisAsleepREM,0.15,HKCategoryValueSleepAnalysisAsleepREM,2025-09-05
2025-09-06 02:03:43-04:00,2025-09-06 02:17:43-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.23333333333333334,HKCategoryValueSleepAnalysisAsleepCore,2025-09-06
2025-09-06 02:17:43-04:00,2025-09-06 02:50:13-04:00,HKCategoryValueSleepAnalysisAsleepDeep,0.5416666666666666,HKCategoryValueSleepAnalysisAsleepDeep,2025-09-06
2025-09-06 02:50:13-04:00,2025-09-06 02:50:43-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.008333333333333333,HKCategoryValueSleepAnalysisAsleepCore,2025-09-06
2025-09-06 02:50:43-04:00,2025-09-06 02:51:13-04:00,HKCategoryValueSleepAnalysisAwake,0.008333333333333333,HKCategoryValueSleepAnalysisAwake,2025-09-06
2025-09-06 02:51:13-04:00,2025-09-06 03:38:43-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.7916666666666666,HKCategoryValueSleepAnalysisAsleepCore,2025-09-06
2025-09-06 03:38:43-04:00,2025-09-06 04:11:13-04:00,HKCategoryValueSleepAnalysisAsleepREM,0.5416666666666666,HKCategoryValueSleepAnalysisAsleepREM,2025-09-06
2025-09-06 04:11:13-04:00,2025-09-06 04:42:13-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.5166666666666667,HKCategoryValueSleepAnalysisAsleepCore,2025-09-06
2025-09-06 04:42:13-04:00,2025-09-06 05:09:43-04:00,HKCategoryValueSleepAnalysisAsleepDeep,0.4583333333333333,HKCategoryValueSleepAnalysisAsleepDeep,2025-09-06
2025-09-06 05:09:43-04:00,2025-09-06 05:39:13-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.49166666666666664,HKCategoryValueSleepAnalysisAsleepCore,2025-09-06
2025-09-06 05:39:13-04:00,2025-09-06 06:12:43-04:00,HKCategoryValueSleepAnalysisAsleepREM,0.5583333333333333,HKCategoryValueSleepAnalysisAsleepREM,2025-09-06
2025-09-06 06:12:43-04:00,2025-09-06 06:53:43-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.6833333333333333,HKCategoryValueSleepAnalysisAsleepCore,2025-09-06
2025-09-06 06:53:43-04:00,2025-09-06 07:05:43-04:00,HKCategoryValueSleepAnalysisAsleepDeep,0.2,HKCategoryValueSleepAnalysisAsleepDeep,2025-09-06
2025-09-06 07:05:43-04:00,2025-09-06 07:18:43-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.21666666666666667,HKCategoryValueSleepAnalysisAsleepCore,2025-09-06
2025-09-06 07:18:43-04:00,2025-09-06 07:19:13-04:00,HKCategoryValueSleepAnalysisAsleepREM,0.008333333333333333,HKCategoryValueSleepAnalysisAsleepREM,2025-09-06
2025-09-06 07:19:13-04:00,2025-09-06 07:19:43-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.008333333333333333,HKCategoryValueSleepAnalysisAsleepCore,2025-09-06
2025-09-06 07:19:43-04:00,2025-09-06 07:37:13-04:00,HKCategoryValueSleepAnalysisAsleepREM,0.2916666666666667,HKCategoryValueSleepAnalysisAsleepREM,2025-09-06
2025-09-06 07:37:13-04:00,2025-09-06 07:39:13-04:00,HKCategoryValueSleepAnalysisAwake,0.03333333333333333,HKCategoryValueSleepAnalysisAwake,2025-09-06
2025-09-06 07:39:13-04:00,2025-09-06 08:00:13-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.35,HKCategoryValueSleepAnalysisAsleepCore,2025-09-06
2025-09-06 08:00:13-04:00,2025-09-06 08:01:13-04:00,HKCategoryValueSleepAnalysisAwake,0.016666666666666666,HKCategoryValueSleepAnalysisAwake,2025-09-06
2025-09-06 08:01:13-04:00,2025-09-06 08:03:13-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.03333333333333333,HKCategoryValueSleepAnalysisAsleepCore,2025-09-06
2025-09-06 08:03:13-04:00,2025-09-06 08:04:43-04:00,HKCategoryValueSleepAnalysisAwake,0.025,HKCategoryValueSleepAnalysisAwake,2025-09-06
2025-09-06 08:04:43-04:00,2025-09-06 08:22:43-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.3,HKCategoryValueSleepAnalysisAsleepCore,2025-09-06
2025-09-06 08:22:43-04:00,2025-09-06 08:25:13-04:00,HKCategoryValueSleepAnalysisAwake,0.041666666666666664,HKCategoryValueSleepAnalysisAwake,2025-09-06
2025-09-06 08:25:13-04:00,2025-09-06 08:26:43-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.025,HKCategoryValueSleepAnalysisAsleepCore,2025-09-06
2025-09-06 08:26:43-04:00,2025-09-06 08:27:13-04:00,HKCategoryValueSleepAnalysisAwake,0.008333333333333333,HKCategoryValueSleepAnalysisAwake,2025-09-06
2025-09-06 08:27:13-04:00,2025-09-06 08:31:43-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.075,HKCategoryValueSleepAnalysisAsleepCore,2025-09-06
2025-09-06 08:31:43-04:00,2025-09-06 08:37:43-04:00,HKCategoryValueSleepAnalysisAwake,0.1,HKCategoryValueSleepAnalysisAwake,2025-09-06
2025-09-06 08:37:43-04:00,2025-09-06 08:50:43-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.21666666666666667,HKCategoryValueSleepAnalysisAsleepCore,2025-09-06
2025-09-06 08:50:43-04:00,2025-09-06 08:54:43-04:00,HKCategoryValueSleepAnalysisAsleepREM,0.06666666666666667,HKCategoryValueSleepAnalysisAsleepREM,2025-09-06
2025-09-07 01:15:34-04:00,2025-09-07 01:30:34-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.25,HKCategoryValueSleepAnalysisAsleepCore,2025-09-07
2025-09-07 01:30:34-04:00,2025-09-07 02:07:04-04:00,HKCategoryValueSleepAnalysisAsleepDeep,0.6083333333333333,HKCategoryValueSleepAnalysisAsleepDeep,2025-09-07
2025-09-07 02:07:04-04:00,2025-09-07 02:08:04-04:00,HKCategoryValueSleepAnalysisAwake,0.016666666666666666,HKCategoryValueSleepAnalysisAwake,2025-09-07
2025-09-07 02:08:04-04:00,2025-09-07 02:17:04-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.15,HKCategoryValueSleepAnalysisAsleepCore,2025-09-07
2025-09-07 02:17:04-04:00,2025-09-07 02:22:04-04:00,HKCategoryValueSleepAnalysisAsleepREM,0.08333333333333333,HKCategoryValueSleepAnalysisAsleepREM,2025-09-07
2025-09-07 02:22:04-04:00,2025-09-07 02:45:34-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.39166666666666666,HKCategoryValueSleepAnalysisAsleepCore,2025-09-07
2025-09-07 02:45:34-04:00,2025-09-07 02:50:04-04:00,HKCategoryValueSleepAnalysisAsleepDeep,0.075,HKCategoryValueSleepAnalysisAsleepDeep,2025-09-07
2025-09-07 02:50:04-04:00,2025-09-07 03:04:34-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.24166666666666667,HKCategoryValueSleepAnalysisAsleepCore,2025-09-07
2025-09-07 03:04:34-04:00,2025-09-07 03:31:34-04:00,HKCategoryValueSleepAnalysisAsleepDeep,0.45,HKCategoryValueSleepAnalysisAsleepDeep,2025-09-07
2025-09-07 03:31:34-04:00,2025-09-07 03:36:04-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.075,HKCategoryValueSleepAnalysisAsleepCore,2025-09-07
2025-09-07 03:36:04-04:00,2025-09-07 04:22:04-04:00,HKCategoryValueSleepAnalysisAsleepREM,0.7666666666666667,HKCategoryValueSleepAnalysisAsleepREM,2025-09-07
2025-09-07 04:22:04-04:00,2025-09-07 05:04:04-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.7,HKCategoryValueSleepAnalysisAsleepCore,2025-09-07
2025-09-07 05:04:04-04:00,2025-09-07 05:35:34-04:00,HKCategoryValueSleepAnalysisAsleepDeep,0.525,HKCategoryValueSleepAnalysisAsleepDeep,2025-09-07
2025-09-07 05:35:34-04:00,2025-09-07 05:36:04-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.008333333333333333,HKCategoryValueSleepAnalysisAsleepCore,2025-09-07
2025-09-07 05:36:04-04:00,2025-09-07 05:37:04-04:00,HKCategoryValueSleepAnalysisAwake,0.016666666666666666,HKCategoryValueSleepAnalysisAwake,2025-09-07
2025-09-07 05:37:04-04:00,2025-09-07 05:47:34-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.175,HKCategoryValueSleepAnalysisAsleepCore,2025-09-07
2025-09-07 05:47:34-04:00,2025-09-07 06:18:04-04:00,HKCategoryValueSleepAnalysisAsleepREM,0.5083333333333333,HKCategoryValueSleepAnalysisAsleepREM,2025-09-07
2025-09-07 06:18:04-04:00,2025-09-07 07:28:04-04:00,HKCategoryValueSleepAnalysisAsleepCore,1.1666666666666667,HKCategoryValueSleepAnalysisAsleepCore,2025-09-07
2025-09-07 07:28:04-04:00,2025-09-07 07:28:34-04:00,HKCategoryValueSleepAnalysisAwake,0.008333333333333333,HKCategoryValueSleepAnalysisAwake,2025-09-07
2025-09-07 07:28:34-04:00,2025-09-07 07:31:34-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.05,HKCategoryValueSleepAnalysisAsleepCore,2025-09-07
2025-09-07 07:31:34-04:00,2025-09-07 08:16:04-04:00,HKCategoryValueSleepAnalysisAsleepREM,0.7416666666666667,HKCategoryValueSleepAnalysisAsleepREM,2025-09-07
2025-09-07 08:16:04-04:00,2025-09-07 08:16:34-04:00,HKCategoryValueSleepAnalysisAwake,0.008333333333333333,HKCategoryValueSleepAnalysisAwake,2025-09-07
2025-09-07 08:16:34-04:00,2025-09-07 09:03:04-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.775,HKCategoryValueSleepAnalysisAsleepCore,2025-09-07
2025-09-07 09:03:04-04:00,2025-09-07 09:03:34-04:00,HKCategoryValueSleepAnalysisAwake,0.008333333333333333,HKCategoryValueSleepAnalysisAwake,2025-09-07
2025-09-07 09:03:34-04:00,2025-09-07 09:25:34-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.36666666666666664,HKCategoryValueSleepAnalysisAsleepCore,2025-09-07
2025-09-07 09:25:34-04:00,2025-09-07 09:35:34-04:00,HKCategoryValueSleepAnalysisAsleepREM,0.16666666666666666,HKCategoryValueSleepAnalysisAsleepREM,2025-09-07
2025-09-07 09:35:34-04:00,2025-09-07 09:36:34-04:00,HKCategoryValueSleepAnalysisAwake,0.016666666666666666,HKCategoryValueSleepAnalysisAwake,2025-09-07
2025-09-07 09:36:34-04:00,2025-09-07 09:48:34-04:00,HKCategoryValueSleepAnalysisAsleepREM,0.2,HKCategoryValueSleepAnalysisAsleepREM,2025-09-07
2025-09-07 09:48:34-04:00,2025-09-07 10:43:04-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.9083333333333333,HKCategoryValueSleepAnalysisAsleepCore,2025-09-07
2025-09-08 01:39:25-04:00,2025-09-08 01:46:25-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.11666666666666667,HKCategoryValueSleepAnalysisAsleepCore,2025-09-08
2025-09-08 01:46:25-04:00,2025-09-08 01:50:25-04:00,HKCategoryValueSleepAnalysisAsleepDeep,0.06666666666666667,HKCategoryValueSleepAnalysisAsleepDeep,2025-09-08
2025-09-08 01:50:25-04:00,2025-09-08 01:50:55-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.008333333333333333,HKCategoryValueSleepAnalysisAsleepCore,2025-09-08
2025-09-08 01:50:55-04:00,2025-09-08 01:51:25-04:00,HKCategoryValueSleepAnalysisAwake,0.008333333333333333,HKCategoryValueSleepAnalysisAwake,2025-09-08
2025-09-08 01:51:25-04:00,2025-09-08 01:58:25-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.11666666666666667,HKCategoryValueSleepAnalysisAsleepCore,2025-09-08
2025-09-08 01:58:25-04:00,2025-09-08 02:13:25-04:00,HKCategoryValueSleepAnalysisAsleepDeep,0.25,HKCategoryValueSleepAnalysisAsleepDeep,2025-09-08
2025-09-08 02:13:25-04:00,2025-09-08 02:14:25-04:00,HKCategoryValueSleepAnalysisAwake,0.016666666666666666,HKCategoryValueSleepAnalysisAwake,2025-09-08
2025-09-08 02:14:25-04:00,2025-09-08 02:23:55-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.15833333333333333,HKCategoryValueSleepAnalysisAsleepCore,2025-09-08
2025-09-08 02:23:55-04:00,2025-09-08 02:49:25-04:00,HKCategoryValueSleepAnalysisAsleepDeep,0.425,HKCategoryValueSleepAnalysisAsleepDeep,2025-09-08
2025-09-08 02:49:25-04:00,2025-09-08 02:50:55-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.025,HKCategoryValueSleepAnalysisAsleepCore,2025-09-08
2025-09-08 02:50:55-04:00,2025-09-08 03:14:25-04:00,HKCategoryValueSleepAnalysisAsleepREM,0.39166666666666666,HKCategoryValueSleepAnalysisAsleepREM,2025-09-08
2025-09-08 03:14:25-04:00,2025-09-08 03:31:25-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.2833333333333333,HKCategoryValueSleepAnalysisAsleepCore,2025-09-08
2025-09-08 03:31:25-04:00,2025-09-08 03:32:25-04:00,HKCategoryValueSleepAnalysisAwake,0.016666666666666666,HKCategoryValueSleepAnalysisAwake,2025-09-08
2025-09-08 03:32:25-04:00,2025-09-08 04:33:25-04:00,HKCategoryValueSleepAnalysisAsleepCore,1.0166666666666666,HKCategoryValueSleepAnalysisAsleepCore,2025-09-08
2025-09-08 04:33:25-04:00,2025-09-08 04:54:55-04:00,HKCategoryValueSleepAnalysisAsleepDeep,0.35833333333333334,HKCategoryValueSleepAnalysisAsleepDeep,2025-09-08
2025-09-08 04:54:55-04:00,2025-09-08 05:03:55-04:00,HKCategoryValueSleepAnalysisAsleepCore,0.15,HKCategoryValueSleepAnalysisAsleepCore,2025-09-08
2025-09-08 05:03:55-04:00,2025-09-08 05:43:25-04:00,HKCategoryValueSleepAnalysisAsleepREM,0.6583333333333333,HKCategoryValueSleepAnalysisAsleepREM,2025-09-08
2025-09-08 05:43:25-04:00,2025-09-08 05:43:55-04:00,HKCategoryValueSleepAnalysisAwake,0.008333333333333333,HKCategoryValueSleepAnalysisAwake,2025-09-08
2025-09-08 05:43:55-04:00,2025-09-08 06:44:25-04:00,HKCategoryValueSleepAnalysisAsleepCore,1.0083333333333333,HKCategoryValueSleepAnalysisAsleepCore,2025-09-08
2025-09-08 06:44:25-04:00,2025-09-08 07:05:55-04:00,HKCategoryValueSleepAnalysisAsleepREM,0.35833333333333334,HKCategoryValueSleepAnalysisAsleepREM,2025-09-08
